listing_id,fr_num_reviews,fr_first_review_date,fr_last_review_date,fr_num_different_places,lr_num_reviews,lr_first_review_date,lr_last_review_date,lr_num_different_places,avg_reviewer_num_reviews,avg_reviewer_num_places
2515,3,2008-10-13,2015-12-31,3,1,2015-11-29,2015-11-29,1,1.10483870967742,1.10483870967742
2539,2,2015-06-29,2015-12-04,2,2,2015-06-29,2015-12-04,2,2,2
2595,1,2009-11-21,2009-11-21,1,1,2015-09-28,2015-09-28,1,1.36842105263158,1.31578947368421
3330,1,2010-01-04,2010-01-04,1,1,2015-12-03,2015-12-03,1,1.36842105263158,1.36842105263158
3831,1,2014-09-30,2014-09-30,1,1,2015-12-25,2015-12-25,1,1.25,1.25
4611,1,2009-08-03,2009-08-03,1,1,2015-11-18,2015-11-18,1,2.67567567567568,2.41891891891892
4984,2,2009-03-05,2012-12-09,2,1,2012-04-08,2012-04-08,1,1.08333333333333,1.08333333333333
5099,1,2009-04-20,2009-04-20,1,1,2015-10-20,2015-10-20,1,1.03846153846154,1.03846153846154
5107,2,2009-10-14,2011-04-25,1,1,2015-02-13,2015-02-13,1,1.31914893617021,1.27659574468085
5121,1,2009-05-28,2009-05-28,1,1,2015-11-01,2015-11-01,1,1.19565217391304,1.10869565217391
5172,1,2009-04-07,2009-04-07,1,1,2015-07-15,2015-07-15,1,1.07142857142857,1.07142857142857
5178,2,2009-05-06,2014-11-26,2,3,2015-12-09,2015-12-28,3,1.75471698113208,1.6377358490566
5203,1,2009-09-07,2009-09-07,1,1,2014-12-16,2014-12-16,1,2.21212121212121,1.42424242424242
5222,1,2009-02-23,2009-02-23,1,1,2015-03-01,2015-03-01,1,1.1505376344086,1.12903225806452
5238,1,2009-09-01,2009-09-01,1,1,2015-12-18,2015-12-18,1,1.16393442622951,1.16393442622951
5258,1,2009-05-17,2009-05-17,1,1,2015-12-30,2015-12-30,1,1.23076923076923,1.23076923076923
5270,1,2009-10-07,2009-10-07,1,1,2015-12-20,2015-12-20,1,1.25581395348837,1.22093023255814
5295,1,2009-05-08,2009-05-08,1,1,2015-07-28,2015-07-28,1,1.03333333333333,1.03333333333333
5441,1,2009-03-12,2009-03-12,1,1,2015-12-14,2015-12-14,1,1.07317073170732,1.07317073170732
5552,1,2009-07-21,2009-07-21,1,4,2012-05-27,2015-10-25,4,1.46666666666667,1.35
5803,1,2009-04-23,2009-04-23,1,1,2015-12-25,2015-12-25,1,1.36363636363636,1.33057851239669
5857,1,2009-04-18,2009-04-18,1,1,2015-12-30,2015-12-30,1,1.22388059701493,1.22388059701493
5945,1,2009-09-11,2009-09-11,1,1,2015-10-22,2015-10-22,1,1.453125,1.359375
5947,1,2010-02-15,2010-02-15,1,1,2015-12-29,2015-12-29,1,1.21917808219178,1.21917808219178
6365,1,2014-07-08,2014-07-08,1,1,2015-11-12,2015-11-12,1,1.25,1.25
6476,1,2009-05-15,2009-05-15,1,1,2015-12-24,2015-12-24,1,1,1
6848,2,2009-05-25,2015-06-02,2,1,2014-05-11,2014-05-11,1,1.40540540540541,1.40540540540541
6990,1,2009-10-28,2009-10-28,1,1,2015-12-14,2015-12-14,1,1.35757575757576,1.26666666666667
7036,1,2011-05-07,2011-05-07,1,1,2011-09-20,2011-09-20,1,1,1
7097,1,2010-01-16,2010-01-16,1,1,2015-12-01,2015-12-01,1,1.66666666666667,1.51612903225806
7258,2,2009-08-10,2009-08-25,2,3,2014-04-14,2015-09-07,2,1.6,1.4
7322,1,2009-06-13,2009-06-13,1,2,2013-02-18,2013-12-09,2,1.18994413407821,1.17877094972067
7540,1,2010-06-18,2010-06-18,1,2,2015-09-22,2015-09-22,2,1.45283018867925,1.35849056603774
7801,1,2009-08-09,2009-08-09,1,2,2011-12-28,2012-01-10,2,2,2
7816,2,2010-01-04,2011-07-08,2,1,2015-12-20,2015-12-20,1,1.18181818181818,1.18181818181818
8024,1,2009-10-05,2009-10-05,1,1,2015-10-28,2015-10-28,1,1.32051282051282,1.24358974358974
8025,1,2010-10-19,2010-10-19,1,1,2015-10-10,2015-10-10,1,1.33333333333333,1.33333333333333
8110,1,2010-01-07,2010-01-07,1,1,2015-09-22,2015-09-22,1,1.625,1.525
8225,1,2009-07-30,2009-07-30,1,1,2015-10-05,2015-10-05,1,1.14285714285714,1.10714285714286
8270,1,2009-11-29,2009-11-29,1,2,2014-09-13,2014-10-04,2,1.26666666666667,1.13333333333333
8293,1,2009-08-31,2009-08-31,1,1,2015-12-30,2015-12-30,1,1.11111111111111,1.11111111111111
8343,1,2011-08-19,2011-08-19,1,1,2015-08-09,2015-08-09,1,1,1
8490,1,2009-08-25,2009-08-25,1,3,2014-12-24,2015-11-02,3,1.26315789473684,1.26315789473684
9123,1,2009-11-01,2009-11-01,1,1,2015-12-27,2015-12-27,1,1.19553072625698,1.11731843575419
9357,1,2009-10-04,2009-10-04,1,2,2014-10-09,2015-12-31,2,1.18604651162791,1.13953488372093
9518,1,2011-07-19,2011-07-19,1,1,2015-12-12,2015-12-12,1,1.0952380952381,1.0952380952381
9657,1,2009-09-08,2009-09-08,1,2,2013-09-04,2015-12-07,2,1.38461538461538,1.38461538461538
9668,1,2009-10-04,2009-10-04,1,13,2014-08-27,2015-12-31,13,1.32620320855615,1.24598930481283
9704,1,2014-06-10,2014-06-10,1,1,2015-12-10,2015-12-10,1,1.70588235294118,1.58823529411765
9782,1,2009-09-20,2009-09-20,1,1,2015-12-28,2015-12-28,1,1.30597014925373,1.2089552238806
9783,1,2010-01-14,2010-01-14,1,1,2015-12-15,2015-12-15,1,1.30456852791878,1.21827411167513
9896,1,2010-08-24,2010-08-24,1,1,2015-12-26,2015-12-26,1,1.34375,1.34375
10423,1,2009-10-08,2009-10-08,1,2,2015-09-17,2015-09-29,2,1.34117647058824,1.31764705882353
10452,2,2010-04-18,2012-09-30,2,1,2015-12-29,2015-12-29,1,1.23076923076923,1.23076923076923
10962,2,2009-09-25,2009-09-27,2,1,2015-12-15,2015-12-15,1,1.33653846153846,1.31730769230769
10994,1,2009-11-04,2009-11-04,1,1,2015-12-29,2015-12-29,1,1.30612244897959,1.30612244897959
11708,1,2009-10-27,2009-10-27,1,2,2015-12-07,2015-12-16,2,1.22680412371134,1.22680412371134
11793,1,2009-10-30,2009-10-30,1,1,2014-04-01,2014-04-01,1,1,1
11900,1,2010-01-18,2010-01-18,1,2,2014-05-06,2015-12-26,2,1.32710280373832,1.25233644859813
12048,1,2009-10-29,2009-10-29,1,1,2015-12-05,2015-12-05,1,1.24817518248175,1.24817518248175
12192,1,2009-10-27,2009-10-27,1,1,2015-12-01,2015-12-01,1,1.30409356725146,1.29239766081871
12303,1,2010-07-06,2010-07-06,1,1,2015-06-05,2015-06-05,1,1.33333333333333,1.33333333333333
12318,1,2009-12-07,2009-12-07,1,4,2014-01-05,2014-12-02,4,1.19230769230769,1.15384615384615
12382,2,2010-03-28,2010-07-11,1,1,2015-12-23,2015-12-23,1,1.27941176470588,1.22058823529412
12543,5,2010-09-26,2010-11-08,5,2,2015-09-15,2015-10-27,2,2,1.8
12579,1,2011-08-30,2011-08-30,1,5,2012-12-30,2015-12-30,3,2,1.57142857142857
12937,1,2010-06-13,2010-06-13,1,1,2015-12-11,2015-12-11,1,1.07272727272727,1.07272727272727
12940,1,2009-12-06,2009-12-06,1,1,2015-12-17,2015-12-17,1,1.11764705882353,1.11764705882353
13002,1,2010-06-06,2010-06-06,1,5,2015-12-12,2015-12-13,5,1.8,1.8
13050,7,2010-04-18,2015-01-05,5,1,2010-05-23,2010-05-23,1,4,3
13076,1,2011-10-06,2011-10-06,1,1,2013-12-10,2013-12-10,1,1.42857142857143,1.42857142857143
13380,1,2013-11-01,2013-11-01,1,1,2015-06-07,2015-06-07,1,1.5,1.5
13394,1,2010-01-01,2010-01-01,1,1,2015-11-02,2015-11-02,1,1.39325842696629,1.17977528089888
13488,1,2009-12-06,2009-12-06,1,1,2015-12-22,2015-12-22,1,1.17647058823529,1.17647058823529
13552,1,2009-12-07,2009-12-07,1,1,2015-12-22,2015-12-22,1,1.06976744186047,1.06976744186047
13808,1,2010-06-06,2010-06-06,1,2,2015-12-27,2015-12-29,2,1.2,1.16666666666667
14287,2,2010-01-01,2015-11-11,2,1,2015-09-13,2015-09-13,1,1.55,1.45
14290,2,2009-12-01,2010-09-04,2,2,2015-10-12,2015-10-15,2,1.35294117647059,1.29411764705882
14314,1,2009-12-13,2009-12-13,1,1,2015-12-12,2015-12-12,1,1.3,1.23333333333333
14322,1,2012-04-15,2012-04-15,1,2,2015-09-27,2015-11-01,2,1.16666666666667,1.16666666666667
14368,1,2015-01-04,2015-01-04,1,2,2014-03-31,2015-12-30,2,1.66666666666667,1.66666666666667
14374,1,2012-02-28,2012-02-28,1,1,2015-12-13,2015-12-13,1,1.09174311926605,1.09174311926605
14377,1,2009-12-18,2009-12-18,1,1,2015-12-27,2015-12-27,1,1.38333333333333,1.36666666666667
14434,1,2010-04-04,2010-04-04,1,1,2015-10-31,2015-10-31,1,1.28070175438596,1.24561403508772
14435,1,2012-02-14,2012-02-14,1,1,2014-10-23,2014-10-23,1,1.4,1.4
14694,3,2011-09-19,2015-09-20,3,1,2015-10-10,2015-10-10,1,1.33333333333333,1.33333333333333
14699,1,2010-10-13,2010-10-13,1,1,2015-09-27,2015-09-27,1,1,1
14708,1,2011-10-24,2011-10-24,1,1,2014-10-10,2014-10-10,1,1,1
14991,1,2010-03-21,2010-03-21,1,1,2011-05-31,2011-05-31,1,1.07142857142857,1.07142857142857
15110,1,2010-07-05,2010-07-05,1,1,2012-12-23,2012-12-23,1,1,1
15230,1,2010-06-28,2010-06-28,1,1,2015-12-04,2015-12-04,1,1,1
15338,1,2009-12-28,2009-12-28,1,1,2015-12-16,2015-12-16,1,2.07368421052632,1.37894736842105
15341,1,2013-10-01,2013-10-01,1,1,2015-12-24,2015-12-24,1,1.3,1.3
15345,1,2010-03-09,2010-03-09,1,1,2015-11-18,2015-11-18,1,1.18367346938776,1.10204081632653
15385,1,2010-05-16,2010-05-16,1,1,2015-12-24,2015-12-24,1,1.61111111111111,1.61111111111111
15491,1,2010-09-28,2010-09-28,1,1,2015-12-02,2015-12-02,1,1.2,1.2
15493,1,2009-12-27,2009-12-27,1,1,2015-08-15,2015-08-15,1,1.04545454545455,1.04545454545455
15509,1,2009-12-29,2009-12-29,1,1,2015-11-07,2015-11-07,1,1.21428571428571,1.07142857142857
15688,2,2009-12-22,2013-10-26,2,1,2015-12-06,2015-12-06,1,1.11594202898551,1.11594202898551
15700,1,2010-09-10,2010-09-10,1,1,2015-01-19,2015-01-19,1,1.17460317460317,1.14285714285714
15711,1,2010-01-06,2010-01-06,1,1,2014-12-31,2014-12-31,1,1.04761904761905,1.04761904761905
15729,1,2010-08-23,2010-08-23,1,1,2015-04-20,2015-04-20,1,1.1,1.1
15875,1,2010-03-29,2010-03-29,1,1,2015-12-06,2015-12-06,1,8.71929824561403,7.17543859649123
15940,1,2010-01-03,2010-01-03,1,1,2015-12-27,2015-12-27,1,1.28571428571429,1.28571428571429
15944,2,2010-09-09,2010-09-17,2,1,2015-12-30,2015-12-30,1,1.35,1.3
15962,1,2010-04-10,2010-04-10,1,1,2015-11-18,2015-11-18,1,1.12068965517241,1.12068965517241
16089,1,2010-04-02,2010-04-02,1,4,2015-03-10,2015-09-07,4,1.18867924528302,1.16037735849057
16326,1,2010-09-18,2010-09-18,1,1,2015-12-11,2015-12-11,1,1.03614457831325,1.03614457831325
16338,1,2010-01-02,2010-01-02,1,2,2014-12-19,2015-09-21,2,1.33333333333333,1.33333333333333
16417,1,2010-02-15,2010-02-15,1,1,2015-11-29,2015-11-29,1,1.22033898305085,1.1864406779661
16421,1,2009-12-28,2009-12-28,1,1,2015-12-08,2015-12-08,1,1.23684210526316,1.15131578947368
16422,1,2010-01-01,2010-01-01,1,1,2015-10-07,2015-10-07,1,1.68965517241379,1.55172413793103
16567,2,2011-12-20,2011-12-31,2,1,2015-12-06,2015-12-06,1,1.18965517241379,1.17241379310345
16580,2,2013-08-22,2015-10-01,2,1,2015-12-28,2015-12-28,1,1.35051546391753,1.28865979381443
16595,5,2010-09-26,2010-11-08,5,1,2015-12-20,2015-12-20,1,1.27848101265823,1.27848101265823
16737,1,2010-03-26,2010-03-26,1,1,2015-12-29,2015-12-29,1,1.22549019607843,1.19607843137255
16794,1,2012-01-02,2012-01-02,1,1,2015-12-08,2015-12-08,1,1.19047619047619,1.19047619047619
16821,1,2012-08-14,2012-08-14,1,1,2015-09-22,2015-09-22,1,1.32,1.24
16928,3,2010-12-02,2013-03-18,3,1,2015-12-14,2015-12-14,1,1.17142857142857,1.17142857142857
16971,5,2010-09-26,2010-11-08,5,1,2015-10-13,2015-10-13,1,1.32142857142857,1.32142857142857
16974,1,2010-01-02,2010-01-02,1,1,2015-12-08,2015-12-08,1,1.07070707070707,1.07070707070707
16990,1,2010-09-25,2010-09-25,1,1,2012-06-12,2012-06-12,1,1.2,1.2
17037,1,2010-03-31,2010-03-31,1,1,2015-12-16,2015-12-16,1,1.08333333333333,1.08333333333333
17052,1,2010-03-17,2010-03-17,1,1,2015-10-14,2015-10-14,1,1.25490196078431,1.19607843137255
17226,1,2010-06-26,2010-06-26,1,1,2015-10-19,2015-10-19,1,1.16129032258065,1.16129032258065
17240,1,2010-01-20,2010-01-20,1,1,2015-06-15,2015-06-15,1,1.28571428571429,1.19047619047619
17297,1,2012-04-12,2012-04-12,1,1,2015-12-01,2015-12-01,1,1.13333333333333,1.13333333333333
17298,1,2012-04-14,2012-04-14,1,2,2015-09-23,2015-09-27,2,1.0952380952381,1.0952380952381
17299,3,2011-10-17,2014-11-07,2,1,2015-12-14,2015-12-14,1,1.1,1.06666666666667
17454,3,2010-02-05,2012-10-19,3,1,2014-01-03,2014-01-03,1,1.28571428571429,1.28571428571429
17535,1,2010-01-16,2010-01-16,1,1,2015-11-28,2015-11-28,1,1.15217391304348,1.15217391304348
18127,2,2010-09-17,2013-09-14,2,1,2015-09-21,2015-09-21,1,1.4375,1.3125
18152,1,2011-09-23,2011-09-23,1,1,2015-10-27,2015-10-27,1,1.59183673469388,1.53061224489796
18195,1,2010-02-16,2010-02-16,1,1,2013-09-25,2013-09-25,1,1.1,1.1
18590,1,2010-04-30,2010-04-30,1,1,2015-12-06,2015-12-06,1,1.22784810126582,1.20253164556962
18728,1,2011-03-14,2011-03-14,1,1,2015-11-22,2015-11-22,1,1.24242424242424,1.22222222222222
18764,1,2010-03-31,2010-03-31,1,1,2015-12-16,2015-12-16,1,1.22222222222222,1.22222222222222
19159,1,2010-06-24,2010-06-24,1,1,2015-12-04,2015-12-04,1,1.11627906976744,1.11627906976744
19169,1,2010-04-03,2010-04-03,1,1,2015-12-18,2015-12-18,1,1.12765957446809,1.12765957446809
19282,1,2010-10-11,2010-10-11,1,1,2013-07-18,2013-07-18,1,1.55555555555556,1.55555555555556
19319,1,2010-05-02,2010-05-02,1,2,2015-10-11,2015-12-01,2,1.14285714285714,1.1
19601,1,2011-01-02,2011-01-02,1,1,2015-12-30,2015-12-30,1,1.39130434782609,1.30434782608696
19743,2,2010-12-09,2014-10-12,2,5,2015-06-27,2015-07-27,5,1.7,1.7
20299,3,2010-04-25,2015-06-09,3,1,2015-12-13,2015-12-13,1,1.29464285714286,1.27678571428571
20611,1,2010-03-21,2010-03-21,1,1,2015-12-20,2015-12-20,1,1.19191919191919,1.17171717171717
20724,1,2012-06-01,2012-06-01,1,3,2015-10-24,2015-11-10,2,1.5,1.4
20734,6,2015-07-08,2015-09-07,6,1,2015-12-27,2015-12-27,1,1.41176470588235,1.41176470588235
20755,1,2012-12-16,2012-12-16,1,3,2015-07-21,2015-10-27,3,1.33333333333333,1.33333333333333
20793,1,2010-03-18,2010-03-18,1,1,2015-12-20,2015-12-20,1,1.22127659574468,1.20851063829787
20853,1,2013-11-10,2013-11-10,1,1,2015-12-01,2015-12-01,1,1.66666666666667,1.66666666666667
20913,1,2010-09-27,2010-09-27,1,2,2015-12-12,2015-12-13,2,1.32575757575758,1.28787878787879
20959,2,2012-07-25,2012-10-01,2,1,2014-08-27,2014-08-27,1,1.05263157894737,1.05263157894737
21127,2,2015-05-02,2015-09-04,2,2,2015-05-02,2015-09-04,2,2,2
21218,1,2010-04-16,2010-04-16,1,1,2015-12-16,2015-12-16,1,1.25978647686833,1.25622775800712
21220,1,2010-04-02,2010-04-02,1,1,2015-12-29,2015-12-29,1,1.20276497695853,1.1889400921659
21293,1,2010-04-13,2010-04-13,1,1,2014-01-02,2014-01-02,1,1.23255813953488,1.23255813953488
21456,1,2010-03-16,2010-03-16,1,1,2015-09-05,2015-09-05,1,1.14285714285714,1.14285714285714
21530,1,2010-03-22,2010-03-22,1,1,2015-12-27,2015-12-27,1,1.06521739130435,1.06521739130435
21794,2,2010-05-16,2015-05-31,2,1,2015-12-11,2015-12-11,1,1.5,1.5
22562,1,2010-04-15,2010-04-15,1,1,2014-11-08,2014-11-08,1,1.1875,1.15625
22673,1,2011-01-02,2011-01-02,1,2,2015-09-07,2015-11-02,2,1.14285714285714,1.14285714285714
22911,1,2010-03-28,2010-03-28,1,1,2015-12-26,2015-12-26,1,1.16806722689076,1.11764705882353
23135,1,2010-05-20,2010-05-20,1,1,2015-12-30,2015-12-30,1,1.25,1.21551724137931
23265,1,2010-04-11,2010-04-11,1,1,2015-12-13,2015-12-13,1,1.13114754098361,1.11475409836066
23269,1,2010-04-04,2010-04-04,1,2,2015-04-28,2015-10-25,2,1.18518518518519,1.18518518518519
23501,1,2010-04-15,2010-04-15,1,1,2012-11-01,2012-11-01,1,1.11764705882353,1.08823529411765
23545,1,2010-04-06,2010-04-06,1,1,2015-12-20,2015-12-20,1,1.13970588235294,1.06617647058824
23586,3,2010-03-25,2015-11-03,3,1,2015-10-12,2015-10-12,1,1.28846153846154,1.25
23686,1,2012-08-06,2012-08-06,1,1,2015-12-23,2015-12-23,1,1,1
23942,2,2010-06-28,2013-09-09,2,1,2015-12-08,2015-12-08,1,1.26881720430108,1.17204301075269
24143,1,2010-06-01,2010-06-01,1,1,2015-12-22,2015-12-22,1,1.33854166666667,1.296875
24189,1,2013-10-21,2013-10-21,1,1,2014-12-28,2014-12-28,1,1.15151515151515,1.15151515151515
24215,1,2010-09-19,2010-09-19,1,1,2015-12-13,2015-12-13,1,1.07407407407407,1.07407407407407
24261,1,2010-06-01,2010-06-01,1,1,2015-10-09,2015-10-09,1,1.25,1.25
24266,1,2010-10-04,2010-10-04,1,1,2015-06-07,2015-06-07,1,1.32258064516129,1.25806451612903
24269,1,2010-05-17,2010-05-17,1,1,2015-10-16,2015-10-16,1,1.2,1.2
24281,1,2010-04-04,2010-04-04,1,1,2015-08-08,2015-08-08,1,1.34090909090909,1.27272727272727
24285,1,2010-05-29,2010-05-29,1,1,2015-12-23,2015-12-23,1,1.09090909090909,1.09090909090909
25235,2,2010-05-18,2011-03-18,2,1,2015-12-27,2015-12-27,1,1.26829268292683,1.19512195121951
25406,2,2013-04-14,2013-07-12,2,1,2015-11-17,2015-11-17,1,1.16666666666667,1.16666666666667
25529,2,2010-05-04,2014-06-23,2,1,2015-11-08,2015-11-08,1,1.11764705882353,1.07843137254902
25696,1,2010-11-02,2010-11-02,1,1,2015-11-21,2015-11-21,1,1.29230769230769,1.23076923076923
26012,1,2011-07-14,2011-07-14,1,1,2015-08-10,2015-08-10,1,1,1
26238,1,2010-08-26,2010-08-26,1,1,2015-12-31,2015-12-31,1,1.33018867924528,1.29245283018868
26520,1,2011-07-17,2011-07-17,1,3,2015-04-12,2015-12-22,3,1.22222222222222,1.22222222222222
26590,1,2011-05-04,2011-05-04,1,1,2015-07-28,2015-07-28,1,1.3,1.3
26785,1,2010-06-08,2010-06-08,1,1,2015-12-28,2015-12-28,1,1.35424354243542,1.22509225092251
26864,1,2011-11-06,2011-11-06,1,2,2014-04-06,2014-05-02,2,1.6,1.6
26933,1,2010-06-08,2010-06-08,1,1,2012-09-07,2012-09-07,1,1,1
26969,1,2010-09-08,2010-09-08,1,1,2015-12-16,2015-12-16,1,1.40425531914894,1.32978723404255
27006,1,2011-04-28,2011-04-28,1,2,2015-10-29,2015-11-28,2,1.09090909090909,1.09090909090909
27024,1,2010-10-28,2010-10-28,1,1,2015-12-31,2015-12-31,1,1.15625,1.15625
27159,1,2010-10-27,2010-10-27,1,3,2015-12-04,2015-12-17,3,1.64593301435407,1.57416267942584
27276,1,2010-05-21,2010-05-21,1,2,2015-11-19,2015-12-15,2,1.23684210526316,1.19736842105263
27385,1,2010-07-06,2010-07-06,1,1,2015-10-26,2015-10-26,1,1.18032786885246,1.16393442622951
27403,2,2010-09-15,2011-09-15,2,1,2015-10-10,2015-10-10,1,1.14285714285714,1.14285714285714
27531,2,2010-06-05,2010-08-11,1,1,2015-12-23,2015-12-23,1,1.32850241545894,1.2463768115942
27644,3,2011-08-23,2012-08-07,2,1,2015-11-01,2015-11-01,1,1.10714285714286,1.0952380952381
27659,1,2014-01-05,2014-01-05,1,1,2015-09-06,2015-09-06,1,1,1
27759,1,2010-08-18,2010-08-18,1,1,2014-08-12,2014-08-12,1,1.14285714285714,1.14285714285714
27883,1,2010-09-14,2010-09-14,1,1,2011-12-10,2011-12-10,1,1.08,1.08
28062,1,2010-05-23,2010-05-23,1,2,2013-08-18,2013-08-25,2,1.26315789473684,1.26315789473684
28224,1,2010-06-22,2010-06-22,1,1,2015-12-27,2015-12-27,1,1.14925373134328,1.11940298507463
28327,1,2010-10-05,2010-10-05,1,2,2015-07-20,2015-12-31,2,1.14285714285714,1.14285714285714
28342,1,2010-06-13,2010-06-13,1,1,2015-07-31,2015-07-31,1,1.09090909090909,1.09090909090909
28907,1,2010-06-01,2010-06-01,1,2,2015-03-08,2015-04-23,2,1.1,1.1
29012,1,2010-08-08,2010-08-08,1,1,2015-05-19,2015-05-19,1,1.17647058823529,1.17647058823529
29013,1,2010-08-03,2010-08-03,1,1,2015-10-07,2015-10-07,1,1.16666666666667,1.16666666666667
29414,1,2010-07-11,2010-07-11,1,1,2015-12-29,2015-12-29,1,1.15942028985507,1.14492753623188
29455,1,2010-07-16,2010-07-16,1,3,2015-10-19,2015-12-29,3,1.17073170731707,1.14634146341463
29594,1,2010-09-23,2010-09-23,1,1,2015-08-18,2015-08-18,1,1.25,1.1875
29628,1,2010-06-06,2010-06-06,1,1,2015-12-06,2015-12-06,1,1.22147651006711,1.19463087248322
29683,1,2010-05-26,2010-05-26,1,1,2015-12-28,2015-12-28,1,1.10714285714286,1.10714285714286
30031,1,2011-01-06,2011-01-06,1,1,2015-12-30,2015-12-30,1,1.19565217391304,1.18478260869565
30222,1,2010-06-14,2010-06-14,1,1,2015-12-27,2015-12-27,1,1.20183486238532,1.1743119266055
30589,2,2010-07-04,2014-10-19,2,2,2015-10-15,2015-10-17,2,1.32051282051282,1.32051282051282
30970,1,2010-05-31,2010-05-31,1,1,2015-12-14,2015-12-14,1,1.23529411764706,1.23529411764706
31332,3,2014-09-23,2014-12-14,3,1,2015-09-13,2015-09-13,1,1.66666666666667,1.66666666666667
31425,1,2010-09-07,2010-09-07,1,1,2012-11-06,2012-11-06,1,1.28125,1.28125
31555,1,2011-01-10,2011-01-10,1,1,2015-07-16,2015-07-16,1,1.16666666666667,1.16666666666667
31902,1,2010-06-15,2010-06-15,1,1,2010-06-15,2010-06-15,1,1,1
31994,1,2010-07-09,2010-07-09,1,2,2014-12-29,2015-12-30,2,1.4377358490566,1.30943396226415
32023,1,2010-08-04,2010-08-04,1,1,2015-12-25,2015-12-25,1,1.22522522522523,1.20720720720721
32037,1,2010-08-07,2010-08-07,1,1,2015-12-15,2015-12-15,1,1.35897435897436,1.35897435897436
32289,1,2011-01-02,2011-01-02,1,1,2014-06-23,2014-06-23,1,1.625,1.375
32329,1,2012-09-01,2012-09-01,1,1,2014-11-04,2014-11-04,1,1,1
32331,1,2010-09-06,2010-09-06,1,1,2010-11-29,2010-11-29,1,1,1
32965,1,2013-08-01,2013-08-01,1,1,2015-11-16,2015-11-16,1,1.17307692307692,1.17307692307692
33009,2,2010-07-05,2015-11-09,2,1,2015-12-18,2015-12-18,1,1.31788079470199,1.17880794701987
33014,1,2010-09-07,2010-09-07,1,1,2013-04-29,2013-04-29,1,1.15384615384615,1.15384615384615
33071,1,2010-09-15,2010-09-15,1,3,2014-07-22,2015-11-16,3,1.26,1.24
33156,1,2011-05-29,2011-05-29,1,2,2015-12-05,2015-12-07,2,1.0625,1.0625
33223,1,2010-09-05,2010-09-05,1,1,2015-11-28,2015-11-28,1,1.20652173913043,1.19565217391304
33998,1,2010-07-18,2010-07-18,1,1,2015-05-18,2015-05-18,1,1.21052631578947,1.21052631578947
34225,1,2011-09-27,2011-09-27,1,1,2015-07-12,2015-07-12,1,1.33333333333333,1.16666666666667
34469,2,2010-07-14,2013-10-01,2,1,2015-06-25,2015-06-25,1,1.23636363636364,1.23636363636364
35555,1,2015-05-26,2015-05-26,1,1,2015-08-05,2015-08-05,1,1,1
35950,2,2011-07-18,2011-08-25,2,1,2015-11-03,2015-11-03,1,1.05882352941176,1.05882352941176
36069,1,2010-10-27,2010-10-27,1,1,2015-08-02,2015-08-02,1,1,1
36133,1,2011-08-16,2011-08-16,1,2,2013-07-29,2015-10-24,2,1.54639175257732,1.48453608247423
36647,1,2010-10-04,2010-10-04,1,1,2015-11-09,2015-11-09,1,1,1
36934,1,2010-10-13,2010-10-13,1,1,2015-12-29,2015-12-29,1,1.13333333333333,1.13333333333333
37106,2,2010-08-01,2011-08-28,2,1,2014-10-13,2014-10-13,1,1.2,1.2
37197,1,2011-08-23,2011-08-23,1,1,2015-12-07,2015-12-07,1,1.1,1.1
37214,1,2010-07-23,2010-07-23,1,2,2012-11-04,2012-11-15,2,1.1,1.1
38598,6,2011-09-24,2015-03-23,6,1,2015-08-01,2015-08-01,1,1.58333333333333,1.58333333333333
38638,1,2010-08-05,2010-08-05,1,1,2015-12-17,2015-12-17,1,1.10869565217391,1.10869565217391
38663,1,2012-07-09,2012-07-09,1,1,2015-12-31,2015-12-31,1,1.06666666666667,1.06666666666667
38667,1,2010-07-31,2010-07-31,1,1,2015-12-14,2015-12-14,1,1.21428571428571,1.21428571428571
38780,1,2011-03-18,2011-03-18,1,1,2015-12-22,2015-12-22,1,1.53125,1.4375
38833,1,2010-08-28,2010-08-28,1,1,2015-12-22,2015-12-22,1,1.13207547169811,1.13207547169811
39267,2,2012-02-16,2015-06-14,2,1,2015-12-26,2015-12-26,1,1.09009009009009,1.07207207207207
39282,1,2010-08-02,2010-08-02,1,2,2015-12-09,2015-12-18,2,1.15789473684211,1.15789473684211
39567,1,2010-08-29,2010-08-29,1,1,2015-12-10,2015-12-10,1,1.28571428571429,1.22448979591837
39572,2,2010-08-31,2015-12-27,2,2,2014-08-28,2014-09-08,2,1.23529411764706,1.11764705882353
39586,1,2010-10-22,2010-10-22,1,1,2015-12-31,2015-12-31,1,1.25333333333333,1.11333333333333
39704,1,2010-08-23,2010-08-23,1,1,2015-12-28,2015-12-28,1,1.25961538461538,1.18269230769231
40039,1,2010-09-20,2010-09-20,1,1,2011-04-25,2011-04-25,1,1.07142857142857,1.07142857142857
40248,1,2014-08-14,2014-08-14,1,1,2014-08-14,2014-08-14,1,1,1
40453,1,2015-05-07,2015-05-07,1,2,2015-11-19,2015-12-15,2,1.33333333333333,1.33333333333333
40884,1,2011-05-04,2011-05-04,1,1,2015-01-10,2015-01-10,1,1.07317073170732,1.07317073170732
40989,1,2015-04-01,2015-04-01,1,1,2015-12-28,2015-12-28,1,1.22727272727273,1.13636363636364
41348,1,2010-10-09,2010-10-09,1,1,2015-12-26,2015-12-26,1,1.28125,1.21875
41513,1,2014-12-31,2014-12-31,1,1,2015-11-02,2015-11-02,1,1,1
