listing_id,fr_num_reviews,fr_first_review_date,fr_last_review_date,fr_num_different_places,lr_num_reviews,lr_first_review_date,lr_last_review_date,lr_num_different_places,avg_reviewer_num_reviews,avg_reviewer_num_places
9429212,2,2015-08-27,2015-12-31,2,2,2015-08-27,2015-12-31,2,2,2
9429554,1,2015-11-15,2015-11-15,1,1,2015-12-26,2015-12-26,1,1,1
9429731,1,2015-12-07,2015-12-07,1,1,2015-12-29,2015-12-29,1,1,1
9429775,1,2015-12-30,2015-12-30,1,1,2015-12-30,2015-12-30,1,1,1
9430133,1,2015-12-19,2015-12-19,1,1,2015-12-19,2015-12-19,1,1,1
9430733,1,2015-11-23,2015-11-23,1,1,2015-11-29,2015-11-29,1,1.57142857142857,1.57142857142857
9430740,1,2015-11-19,2015-11-19,1,1,2015-12-20,2015-12-20,1,1.2,1.2
9430805,1,2015-12-01,2015-12-01,1,1,2015-12-01,2015-12-01,1,1,1
9431085,1,2015-11-20,2015-11-20,1,1,2015-12-26,2015-12-26,1,1.75,1.75
9431369,1,2015-12-19,2015-12-19,1,1,2015-12-19,2015-12-19,1,1,1
9431547,1,2015-12-30,2015-12-30,1,1,2015-12-30,2015-12-30,1,1,1
9431645,1,2015-12-01,2015-12-01,1,1,2015-12-21,2015-12-21,1,1,1
9431696,2,2015-11-19,2015-12-08,2,2,2015-11-19,2015-12-08,2,2,2
9431835,1,2015-12-10,2015-12-10,1,1,2015-12-10,2015-12-10,1,1,1
9432134,1,2015-12-07,2015-12-07,1,1,2015-12-07,2015-12-07,1,1,1
9432484,2,2015-08-03,2015-11-18,2,2,2015-12-08,2015-12-15,2,1.66666666666667,1.66666666666667
9432917,1,2015-12-11,2015-12-11,1,1,2015-12-11,2015-12-11,1,1,1
9433155,1,2015-11-18,2015-11-18,1,1,2015-11-18,2015-11-18,1,1,1
9433234,3,2013-12-17,2015-11-22,3,1,2015-12-19,2015-12-19,1,2,2
9433566,1,2015-12-21,2015-12-21,1,1,2015-12-22,2015-12-22,1,1,1
9433627,2,2015-09-08,2015-12-20,2,2,2015-09-08,2015-12-20,2,2,2
9433824,1,2015-12-14,2015-12-14,1,1,2015-12-14,2015-12-14,1,1,1
9434105,1,2015-12-10,2015-12-10,1,1,2015-12-19,2015-12-19,1,1,1
9434213,4,2014-02-13,2015-12-11,3,1,2015-12-18,2015-12-18,1,2.5,2
9434321,1,2015-11-16,2015-11-16,1,1,2015-11-16,2015-11-16,1,1,1
9434362,2,2015-09-28,2015-11-15,2,1,2015-12-29,2015-12-29,1,1.33333333333333,1.33333333333333
9434513,3,2015-11-27,2015-12-13,3,3,2015-11-27,2015-12-13,3,3,3
9434520,1,2015-11-28,2015-11-28,1,1,2015-12-24,2015-12-24,1,1.6,1.6
9434589,1,2015-12-10,2015-12-10,1,1,2015-12-10,2015-12-10,1,1,1
9434801,1,2015-12-01,2015-12-01,1,1,2015-12-01,2015-12-01,1,1,1
